filename,mu,ke,d0,max_psi,final_psi,max_Ec,final_Ec,lipschitz,is_stable
run_mu0.10000_ke0.60_d0160.0000.csv,0.1,0.6,160.0,1.0,0.6095277873617109,0.006318337364755471,0.006318337364755471,0.6292977549999773,True
run_mu0.10000_ke0.70_d0140.0000.csv,0.1,0.7,140.0,1.0,0.6100525944451314,0.006320697930087591,0.006320697930087591,0.629065252437751,True
run_mu0.10000_ke0.70_d0145.0000.csv,0.1,0.7,145.0,1.0,0.6100525944451314,0.006320697930087591,0.006320697930087591,0.629065252437751,True
run_mu0.10000_ke0.70_d0149.9992.csv,0.1,0.7,149.9992314,1.0,0.6100525944451314,0.006320697930087591,0.006320697930087591,0.629065252437751,True
run_mu0.10000_ke0.70_d0155.0000.csv,0.1,0.7,155.0,1.0,0.6100525944451314,0.006320697930087591,0.006320697930087591,0.629065252437751,True
run_mu0.10000_ke0.70_d0160.0000.csv,0.1,0.7,160.0,1.0,0.6100525944451314,0.006320697930087591,0.006320697930087591,0.629065252437751,True
run_mu0.10000_ke0.80_d0140.0000.csv,0.1,0.8,140.0,1.0,0.6105774015285522,0.006323058495419729,0.006323058495419729,0.6288329234742613,True
run_mu0.10000_ke0.80_d0145.0000.csv,0.1,0.8,145.0,1.0,0.6105774015285522,0.006323058495419729,0.006323058495419729,0.6288329234742613,True
run_mu0.10000_ke0.80_d0149.9992.csv,0.1,0.8,149.9992314,1.0,0.6105774015285522,0.006323058495419729,0.006323058495419729,0.6288329234742613,True
run_mu0.10000_ke0.80_d0155.0000.csv,0.1,0.8,155.0,1.0,0.6105774015285522,0.006323058495419729,0.006323058495419729,0.6288329234742613,True
run_mu0.10000_ke0.80_d0160.0000.csv,0.1,0.8,160.0,1.0,0.6105774015285522,0.006323058495419729,0.006323058495419729,0.6288329234742613,True
run_mu0.10000_ke0.90_d0140.0000.csv,0.1,0.9,140.0,1.0,0.6111022086119734,0.0063254190607518615,0.0063254190607518615,0.6286007679151556,True
run_mu0.10000_ke0.90_d0145.0000.csv,0.1,0.9,145.0,1.0,0.6111022086119734,0.0063254190607518615,0.0063254190607518615,0.6286007679151556,True
run_mu0.10000_ke0.90_d0149.9992.csv,0.1,0.9,149.9992314,1.0,0.6111022086119734,0.0063254190607518615,0.0063254190607518615,0.6286007679151556,True
run_mu0.10000_ke0.90_d0155.0000.csv,0.1,0.9,155.0,1.0,0.6111022086119734,0.0063254190607518615,0.0063254190607518615,0.6286007679151556,True
run_mu0.10000_ke0.90_d0160.0000.csv,0.1,0.9,160.0,1.0,0.6111022086119734,0.0063254190607518615,0.0063254190607518615,0.6286007679151556,True
run_mu0.10000_ke1.00_d0140.0000.csv,0.1,1.0,140.0,1.0,0.6116270156953942,0.0063277796260839975,0.0063277796260839975,0.6283687855663689,True
run_mu0.10000_ke1.00_d0145.0000.csv,0.1,1.0,145.0,1.0,0.6116270156953942,0.0063277796260839975,0.0063277796260839975,0.6283687855663689,True
run_mu0.10000_ke1.00_d0149.9992.csv,0.1,1.0,149.9992314,1.0,0.6116270156953942,0.0063277796260839975,0.0063277796260839975,0.6283687855663689,True
