4.260000,2.295375,425.080210,-inf
4.270000,2.307806,425.899021,-inf
4.280000,2.320356,426.717832,-inf
4.290000,2.333006,427.536644,-inf
4.300000,2.345754,428.353068,-inf
4.310000,2.358612,429.169492,-inf
4.320000,2.371579,429.983528,-inf
4.330000,2.384646,430.797565,-inf
4.340000,2.397822,431.611602,-inf
4.350000,2.411097,432.425639,-inf
4.360000,2.424481,433.237288,-inf
4.370000,2.437974,434.046550,-inf
4.380000,2.451567,434.858200,-inf
4.390000,2.465269,435.667462,-inf
4.400000,2.479070,436.474338,-inf
4.410000,2.492980,437.283600,-inf
4.420000,2.506990,438.088088,-inf
4.430000,2.521109,438.894963,-inf
4.440000,2.535327,439.699451,-inf
4.450000,2.549654,440.503939,-inf
4.460000,2.564091,441.306040,-inf
4.470000,2.578627,442.110528,-inf
4.480000,2.593262,442.910241,-inf
4.490000,2.608007,443.712342,-inf
4.500000,2.622860,444.512055,-inf
4.510000,2.637813,445.309382,-inf
4.520000,2.652865,446.106708,-inf
4.530000,2.668027,446.904034,-inf
4.540000,2.683288,447.701361,-inf
4.550000,2.698658,448.496300,-inf
4.560000,2.714127,449.291239,-inf
4.570000,2.729695,450.083791,-inf
4.580000,2.745373,450.878730,-inf
4.590000,2.761150,451.668895,-inf
4.600000,2.777026,452.461447,-inf
4.610000,2.793012,453.251611,-inf
4.620000,2.809097,454.039389,-inf
4.630000,2.825281,454.829554,-inf
4.640000,2.841564,455.614944,-inf
4.650000,2.857947,456.402721,-inf
4.660000,2.874439,457.188112,-inf
4.670000,2.891020,457.973502,-inf
4.680000,2.907711,458.758892,-inf
4.690000,2.924501,459.541895,-inf
4.700000,2.941390,460.322511,-inf
4.710000,2.958378,461.105514,-inf
4.720000,2.975456,461.886130,-inf
4.730000,2.992643,462.664359,-inf
4.740000,3.009929,463.444975,-inf
4.750000,3.027304,464.223204,-inf
4.760000,3.044779,464.999045,-inf
4.770000,3.062354,465.774887,-inf
4.780000,3.080027,466.550728,-inf
4.790000,3.097790,467.326570,-inf
4.800000,3.115652,468.100024,-inf
4.810000,3.133613,468.871091,-inf
4.820000,3.151664,469.644545,-inf
4.830000,3.169814,470.415612,-inf
4.840000,3.188054,471.186679,-inf
4.850000,3.206392,471.955359,-inf
4.860000,3.224820,472.724039,-inf
4.870000,3.243338,473.490332,-inf
4.880000,3.261954,474.259012,-inf
4.890000,3.280660,475.022917,-inf
4.900000,3.299456,475.789210,-inf
4.910000,3.318351,476.553115,-inf
4.920000,3.337325,477.317021,-inf
4.930000,3.356388,478.078539,-inf
4.940000,3.375551,478.840057,-inf
4.950000,3.394793,479.601576,-inf
4.960000,3.414125,480.360707,-inf
4.970000,3.433556,481.119838,-inf
4.980000,3.453056,481.878969,-inf
4.990000,3.472656,482.635713,-inf
5.000000,3.492335,483.392456,-inf
