config_id,alpha,lambda,field_strength,lipschitz,is_stable,max_psi,final_error,total_energy,field_work
field_alpha0.5600_lambda0.1100_strength10.0,0.56,0.11,10.0,0.5682689933140984,True,60.01419199173701,-6.669219259189396,115.3843138992605,76.98003589195011
field_alpha0.5600_lambda0.1113_strength0.0,0.56,0.11125,0.0,0.13270299646315747,True,1.0,-0.10314722449318946,3.6124674961932635,0.0
field_alpha0.5600_lambda0.1113_strength0.1,0.56,0.11125,0.1,0.20814336804676337,True,1.0463151406408056,-0.16870629002515156,4.728532634489127,0.769800358919501
field_alpha0.5600_lambda0.1113_strength0.5,0.56,0.11125,0.5,0.46586942180065216,True,3.402795470579632,-0.430942552153001,9.192793187672608,3.8490017945975055
field_alpha0.5600_lambda0.1113_strength1.0,0.56,0.11125,1.0,0.5169658815001544,True,6.373078274104549,-0.7587378798128128,14.773118879151959,7.698003589195011
field_alpha0.5600_lambda0.1113_strength2.0,0.56,0.11125,2.0,0.5449806267197964,True,12.31874132327282,-1.4143285351324373,25.93377026211067,15.396007178390022
field_alpha0.5600_lambda0.1113_strength5.0,0.56,0.11125,5.0,0.5626629114663418,True,30.15999284416012,-3.3811005010913093,59.41572441098678,38.490017945975055
field_alpha0.5600_lambda0.1113_strength10.0,0.56,0.11125,10.0,0.568710483164298,True,59.89684925190668,-6.659053777689422,115.21898132578023,76.98003589195011
field_alpha0.5600_lambda0.1125_strength0.0,0.56,0.1125,0.0,0.1332378312529039,True,1.0,-0.10269855478890538,3.602602053456066,0.0
field_alpha0.5600_lambda0.1125_strength0.1,0.56,0.1125,0.1,0.20828968091734892,True,1.0426465360729404,-0.1681607233868129,4.7171167316730545,0.769800358919501
field_alpha0.5600_lambda0.1125_strength0.5,0.56,0.1125,0.5,0.4663385009491229,True,3.3946406683399504,-0.430009397778442,9.175175444540987,3.8490017945975055
field_alpha0.5600_lambda0.1125_strength1.0,0.56,0.1125,1.0,0.517431886281414,True,6.359215842608194,-0.7573202407679791,14.747748835625924,7.698003589195011
field_alpha0.5600_lambda0.1125_strength2.0,0.56,0.1125,2.0,0.5454360602908037,True,12.293429703731459,-1.411941926747052,25.89289561779575,15.396007178390022
field_alpha0.5600_lambda0.1125_strength5.0,0.56,0.1125,5.0,0.5631072690583017,True,30.100368518545398,-3.375806984684272,59.328335964305296,38.490017945975055
field_alpha0.5600_lambda0.1125_strength10.0,0.56,0.1125,10.0,0.5691506532628879,True,59.7800076321454,-6.6489154145796405,115.05406987515455,76.98003589195011
field_alpha0.5600_lambda0.1138_strength0.0,0.56,0.11375,0.0,0.13377382765863136,True,1.0,-0.10225202534259845,3.592775320372996,0.0
field_alpha0.5600_lambda0.1138_strength0.1,0.56,0.11375,0.1,0.20843873903309826,True,1.0389964288968105,-0.16761754581206287,4.705743348195968,0.769800358919501
field_alpha0.5600_lambda0.1138_strength0.5,0.56,0.11375,0.5,0.4668081832262171,True,3.3865183060190094,-0.42907962768992053,9.157615459487866,3.8490017945975055
field_alpha0.5600_lambda0.1138_strength1.0,0.56,0.11375,1.0,0.5178960921567684,True,6.345428236331155,-0.7559072300372431,14.722455598602748,7.698003589195011
field_alpha0.5600_lambda0.1138_strength2.0,0.56,0.11375,2.0,0.5458884222272238,True,12.26827364620967,-1.4095624347318862,25.852135876832477,15.396007178390022
field_alpha0.5600_lambda0.1138_strength5.0,0.56,0.11375,5.0,0.5635492378429094,True,30.041060443192283,-3.3705280488158222,59.24117671152176,38.490017945975055
field_alpha0.5600_lambda0.1138_strength10.0,0.56,0.11375,10.0,0.5695871613572474,True,59.6639097752755,-6.6388040722890445,114.88957810267046,76.98003589195011
field_alpha0.5600_lambda0.1150_strength0.0,0.56,0.11499999999999999,0.0,0.13431101234015871,True,1.0,-0.10180762525103991,3.5829871214659037,0.0
field_alpha0.5600_lambda0.1150_strength0.1,0.56,0.11499999999999999,0.1,0.20859054266090374,True,1.0353647181161414,-0.1670767455351286,4.694412295945931,0.769800358919501
field_alpha0.5600_lambda0.1150_strength0.5,0.56,0.11499999999999999,0.5,0.4672784651656645,True,3.3784282192840767,-0.4281532266714835,9.140112993866044,3.8490017945975055
field_alpha0.5600_lambda0.1150_strength1.0,0.56,0.11499999999999999,1.0,0.5183606145965816,True,6.331689123292802,-0.7544988280919275,14.697238866266186,7.698003589195011
field_alpha0.5600_lambda0.1150_strength2.0,0.56,0.11499999999999999,2.0,0.546339309999589,True,12.243236332746921,-1.4071900309328145,25.811490611066453,15.396007178390022
field_alpha0.5600_lambda0.1150_strength5.0,0.56,0.11499999999999999,5.0,0.5639887166989153,True,29.982072094632258,-3.3652636394554793,59.1542458454673,38.490017945975055
field_alpha0.5600_lambda0.1150_strength10.0,0.56,0.11499999999999999,10.0,0.5700238445946414,True,59.54815015293968,-6.628719653659917,114.72550456946868,76.98003589195011
field_alpha0.5600_lambda0.1162_strength0.0,0.56,0.11624999999999999,0.0,0.13484941140559042,True,1.0,-0.10136534366856922,3.5732372821141287,0.0
field_alpha0.5600_lambda0.1162_strength0.1,0.56,0.11624999999999999,0.1,0.2087439870597077,True,1.0317567646007055,-0.16653831085134266,4.683123387718162,0.769800358919501
field_alpha0.5600_lambda0.1162_strength0.5,0.56,0.11624999999999999,0.5,0.46774593005340714,True,3.3703948390618925,-0.4272301795824367,9.122667810134292,3.8490017945975055
field_alpha0.5600_lambda0.1162_strength1.0,0.56,0.11624999999999999,1.0,0.5188227098057462,True,6.318031664912171,-0.7530950154963045,14.672098338154461,7.698003589195011
field_alpha0.5600_lambda0.1162_strength2.0,0.56,0.11624999999999999,2.0,0.5467904141097506,True,12.218279284712226,-1.4048246873240389,25.770959394194783,15.396007178390022
field_alpha0.5600_lambda0.1162_strength5.0,0.56,0.11624999999999999,5.0,0.5644283755649209,True,29.923259997686195,-3.3600137028072488,59.06754256231581,38.490017945975055
field_alpha0.5600_lambda0.1162_strength10.0,0.56,0.11624999999999999,10.0,0.570457460679757,True,59.433065167631455,-6.618662061945922,114.5618478425175,76.98003589195011
field_alpha0.5600_lambda0.1175_strength0.0,0.56,0.1175,0.0,0.13538905041465873,True,1.0,-0.10092516980678397,3.5635256285501145,0.0
field_alpha0.5600_lambda0.1175_strength0.1,0.56,0.1175,0.1,0.2089000520270534,True,1.0281675774170795,-0.16600223011681772,4.671876437210475,0.769800358919501
field_alpha0.5600_lambda0.1175_strength0.5,0.56,0.1175,0.5,0.4682135015089823,True,3.3623967335700145,-0.4263104713569538,9.10527967185193,3.8490017945975055
field_alpha0.5600_lambda0.1175_strength1.0,0.56,0.1175,1.0,0.519283273651557,True,6.30444442996903,-0.7516957729071231,14.647033715153736,7.698003589195011
field_alpha0.5600_lambda0.1175_strength2.0,0.56,0.1175,2.0,0.5472375121393134,True,12.193496210056981,-1.4024663760074634,25.730541801757386,15.396007178390022
field_alpha0.5600_lambda0.1175_strength5.0,0.56,0.1175,5.0,0.5648642024373947,True,29.864835515949174,-3.3547781853084833,58.98106606156828,38.490017945975055
field_alpha0.5600_lambda0.1175_strength10.0,0.56,0.1175,10.0,0.5708891547074098,True,59.31853172550125,-6.6086312008101835,114.39860649458643,76.98003589195011
field_alpha0.5600_lambda0.1187_strength0.0,0.56,0.11875,0.0,0.13592995438184288,True,1.0,-0.10048709293423062,3.5538519878550554,0.0
field_alpha0.5600_lambda0.1187_strength0.1,0.56,0.11875,0.1,0.20905886419137737,True,1.024596429174687,-0.16546849174812192,4.660671259018706,0.769800358919501
field_alpha0.5600_lambda0.1187_strength0.5,0.56,0.11875,0.5,0.468681656166427,True,3.3544302708688405,-0.4253940870036884,9.087948343673332,3.8490017945975055
field_alpha0.5600_lambda0.1187_strength1.0,0.56,0.11875,1.0,0.5197441413140824,True,6.290904754527114,-0.7503010810731467,14.622044699491621,7.698003589195011
field_alpha0.5600_lambda0.1187_strength2.0,0.56,0.11875,2.0,0.547684061062936,True,12.168809124306504,-1.4001150692120619,25.690237411128173,15.396007178390022
field_alpha0.5600_lambda0.1187_strength5.0,0.56,0.11875,5.0,0.5652989748972449,True,29.80664971464227,-3.3495570336288103,58.89481554603789,38.490017945975055
field_alpha0.5600_lambda0.1187_strength10.0,0.56,0.11875,10.0,0.5713210152237262,True,59.20433027377913,-6.598626974323391,114.23577910422077,76.98003589195011
field_alpha0.5600_lambda0.1200_strength0.0,0.56,0.12,0.0,0.13647214777928954,True,1.0,-0.10005110237609531,3.5442161879545306,0.0
field_alpha0.5600_lambda0.1200_strength0.1,0.56,0.12,0.1,0.2092204234664545,True,1.0210432216148517,-0.16493708422195338,4.649507668632137,0.769800358919501
field_alpha0.5600_lambda0.1200_strength0.5,0.56,0.12,0.5,0.46914824565346713,True,3.3465105909270045,-0.42448101160538637,9.070673591342572,3.8490017945975055
field_alpha0.5600_lambda0.1200_strength1.0,0.56,0.12,1.0,0.5202026934657846,True,6.277444000574366,-0.7489109208346779,14.59713099473062,7.698003589195011
field_alpha0.5600_lambda0.1200_strength2.0,0.56,0.12,2.0,0.5481308158856718,True,12.14420078753325,-1.397770739293258,25.650045801506703,15.396007178390022
field_alpha0.5600_lambda0.1200_strength5.0,0.56,0.12,5.0,0.565733918308934,True,29.748636890234195,-3.344350194669006,58.808790221834975,38.490017945975055
field_alpha0.5600_lambda0.1200_strength10.0,0.56,0.12,10.0,0.5717484474677267,True,59.090934318667536,-6.58864928696191,114.07336425571535,76.98003589195011
